episode_id,state,component_w_state,component_r_state,component_m_state,component_o_state,component_t_state,resolved_m,governance_enabled,expected_rule_ids,selected_rule_ids,fired_rule_ids,advisory_record_count,advisory_conclusion_types,A_AI,F1_violation,F2_violation,F3_mismatch,configuration_failure,evaluation_failure
B5-CA-wCA-rSA-mCA-oEX-tEX-rmadvisory,CAUTION,CAUTION,SAFE,CAUTION,EXCLUDED,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rSA-mEX-oSA-tSA-rmnull,CAUTION,CAUTION,SAFE,EXCLUDED,SAFE,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-004""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rSA-mEX-oSA-tSA-rmadvisory,CAUTION,CAUTION,SAFE,EXCLUDED,SAFE,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rSA-mEX-oSA-tEX-rmnull,CAUTION,CAUTION,SAFE,EXCLUDED,SAFE,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-004""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rSA-mEX-oSA-tEX-rmadvisory,CAUTION,CAUTION,SAFE,EXCLUDED,SAFE,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rSA-mEX-oCA-tSA-rmnull,CAUTION,CAUTION,SAFE,EXCLUDED,CAUTION,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rSA-mEX-oCA-tSA-rmadvisory,CAUTION,CAUTION,SAFE,EXCLUDED,CAUTION,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rSA-mEX-oCA-tEX-rmnull,CAUTION,CAUTION,SAFE,EXCLUDED,CAUTION,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rSA-mEX-oCA-tEX-rmadvisory,CAUTION,CAUTION,SAFE,EXCLUDED,CAUTION,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rSA-mEX-oEX-tSA-rmnull,CAUTION,CAUTION,SAFE,EXCLUDED,EXCLUDED,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-004""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rSA-mEX-oEX-tSA-rmadvisory,CAUTION,CAUTION,SAFE,EXCLUDED,EXCLUDED,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rSA-mEX-oEX-tEX-rmnull,CAUTION,CAUTION,SAFE,EXCLUDED,EXCLUDED,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-004""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rSA-mEX-oEX-tEX-rmadvisory,CAUTION,CAUTION,SAFE,EXCLUDED,EXCLUDED,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mSA-oSA-tSA-rmnull,CAUTION,CAUTION,CAUTION,SAFE,SAFE,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mSA-oSA-tSA-rmadvisory,CAUTION,CAUTION,CAUTION,SAFE,SAFE,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mSA-oSA-tEX-rmnull,CAUTION,CAUTION,CAUTION,SAFE,SAFE,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mSA-oSA-tEX-rmadvisory,CAUTION,CAUTION,CAUTION,SAFE,SAFE,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mSA-oCA-tSA-rmnull,CAUTION,CAUTION,CAUTION,SAFE,CAUTION,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mSA-oCA-tSA-rmadvisory,CAUTION,CAUTION,CAUTION,SAFE,CAUTION,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",4,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mSA-oCA-tEX-rmnull,CAUTION,CAUTION,CAUTION,SAFE,CAUTION,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mSA-oCA-tEX-rmadvisory,CAUTION,CAUTION,CAUTION,SAFE,CAUTION,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",4,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mSA-oEX-tSA-rmnull,CAUTION,CAUTION,CAUTION,SAFE,EXCLUDED,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mSA-oEX-tSA-rmadvisory,CAUTION,CAUTION,CAUTION,SAFE,EXCLUDED,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mSA-oEX-tEX-rmnull,CAUTION,CAUTION,CAUTION,SAFE,EXCLUDED,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mSA-oEX-tEX-rmadvisory,CAUTION,CAUTION,CAUTION,SAFE,EXCLUDED,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mCA-oSA-tSA-rmnull,CAUTION,CAUTION,CAUTION,CAUTION,SAFE,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mCA-oSA-tSA-rmadvisory,CAUTION,CAUTION,CAUTION,CAUTION,SAFE,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mCA-oSA-tEX-rmnull,CAUTION,CAUTION,CAUTION,CAUTION,SAFE,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mCA-oSA-tEX-rmadvisory,CAUTION,CAUTION,CAUTION,CAUTION,SAFE,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mCA-oCA-tSA-rmnull,CAUTION,CAUTION,CAUTION,CAUTION,CAUTION,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mCA-oCA-tSA-rmadvisory,CAUTION,CAUTION,CAUTION,CAUTION,CAUTION,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",4,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mCA-oCA-tEX-rmnull,CAUTION,CAUTION,CAUTION,CAUTION,CAUTION,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mCA-oCA-tEX-rmadvisory,CAUTION,CAUTION,CAUTION,CAUTION,CAUTION,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",4,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mCA-oEX-tSA-rmnull,CAUTION,CAUTION,CAUTION,CAUTION,EXCLUDED,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mCA-oEX-tSA-rmadvisory,CAUTION,CAUTION,CAUTION,CAUTION,EXCLUDED,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mCA-oEX-tEX-rmnull,CAUTION,CAUTION,CAUTION,CAUTION,EXCLUDED,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mCA-oEX-tEX-rmadvisory,CAUTION,CAUTION,CAUTION,CAUTION,EXCLUDED,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mEX-oSA-tSA-rmnull,CAUTION,CAUTION,CAUTION,EXCLUDED,SAFE,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mEX-oSA-tSA-rmadvisory,CAUTION,CAUTION,CAUTION,EXCLUDED,SAFE,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mEX-oSA-tEX-rmnull,CAUTION,CAUTION,CAUTION,EXCLUDED,SAFE,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mEX-oSA-tEX-rmadvisory,CAUTION,CAUTION,CAUTION,EXCLUDED,SAFE,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mEX-oCA-tSA-rmnull,CAUTION,CAUTION,CAUTION,EXCLUDED,CAUTION,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mEX-oCA-tSA-rmadvisory,CAUTION,CAUTION,CAUTION,EXCLUDED,CAUTION,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",4,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mEX-oCA-tEX-rmnull,CAUTION,CAUTION,CAUTION,EXCLUDED,CAUTION,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mEX-oCA-tEX-rmadvisory,CAUTION,CAUTION,CAUTION,EXCLUDED,CAUTION,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]",4,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mEX-oEX-tSA-rmnull,CAUTION,CAUTION,CAUTION,EXCLUDED,EXCLUDED,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mEX-oEX-tSA-rmadvisory,CAUTION,CAUTION,CAUTION,EXCLUDED,EXCLUDED,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mEX-oEX-tEX-rmnull,CAUTION,CAUTION,CAUTION,EXCLUDED,EXCLUDED,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-003"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rCA-mEX-oEX-tEX-rmadvisory,CAUTION,CAUTION,CAUTION,EXCLUDED,EXCLUDED,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-003"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mSA-oSA-tSA-rmnull,CAUTION,CAUTION,EXCLUDED,SAFE,SAFE,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-004""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mSA-oSA-tSA-rmadvisory,CAUTION,CAUTION,EXCLUDED,SAFE,SAFE,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mSA-oSA-tEX-rmnull,CAUTION,CAUTION,EXCLUDED,SAFE,SAFE,EXCLUDED,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-004""]",1,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mSA-oSA-tEX-rmadvisory,CAUTION,CAUTION,EXCLUDED,SAFE,SAFE,EXCLUDED,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mSA-oCA-tSA-rmnull,CAUTION,CAUTION,EXCLUDED,SAFE,CAUTION,SAFE,,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-002"", ""R-CAUTION-004""]",2,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
B5-CA-wCA-rEX-mSA-oCA-tSA-rmadvisory,CAUTION,CAUTION,EXCLUDED,SAFE,CAUTION,SAFE,advisory,1,"[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-003"", ""R-CAUTION-004""]","[""R-CAUTION-001"", ""R-CAUTION-002"", ""R-CAUTION-004""]",3,"[""Delay""]","[""Delay"", ""Go""]",False,False,False,False,False
