queue_id,file,section,original_line,value,category,metric_definition,canonical_source,original_status,action,current_text,evidence_note
383,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,4.48%,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
384,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,8,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
385,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,"1,262",result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
386,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,455,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
387,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,466,1.3,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,"**Result 5 — resolution sensitivity.** The wave height input carries 98.71% of daylight *CAUTION* decisions under the primary configuration (97.66% under the resolution configuration), which makes its spatial resolution material. The two wave models correlate at *r* = 0.953 across 28,501 valid hourly pairs, but differ in the upper tail: the 50 km model produces a five-year maximum of 2.60 m against 1.84 m for the 8 km model, consistent with a coarse cell averaging open water that the finer model resolves as sheltered by the offshore island group. Holding thresholds fixed, the Level 2 binding rate moves from 5.81% at 50 km to 4.48% at 8 km, and daylight *UNSAFE* from 1,262 hours to 455. Every figure in this section is therefore given for both configurations. The direction is consistent: the coarser model classifies more conservatively, because averaging open water inflates the wave heights experienced by vessels operating inside the sheltered zone. Reporting both quantifies the dependence rather than leaving it as an unexamined assumption, and the 1.3-point spread bounds it.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
397,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,474,24.64%,result,State/admissible-set characterisation; scope as stated in source text,docs/canonical/report-c8-migration-2026-09-08.md; data/c8/canonical-results-post-migration.txt,stale,changed,| **C0 ungated** | — | 24.64% | 24.64% | 32.36% |,Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
398,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,474,24.64%,result,State/admissible-set characterisation; scope as stated in source text,docs/canonical/report-c8-migration-2026-09-08.md; data/c8/canonical-results-post-migration.txt,stale,changed,| **C0 ungated** | — | 24.64% | 24.64% | 32.36% |,Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
399,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,474,32.36%,result,State/admissible-set characterisation; scope as stated in source text,docs/canonical/report-c8-migration-2026-09-08.md; data/c8/canonical-results-post-migration.txt,stale,changed,| **C0 ungated** | — | 24.64% | 24.64% | 32.36% |,Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
400,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,475,42.88%,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,| **C1 binary** | 42.88% | — | **0.00%** | 5.81% |,Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
401,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,475,0.00%,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,| **C1 binary** | 42.88% | — | **0.00%** | 5.81% |,Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
402,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,475,5.81%,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,| **C1 binary** | 42.88% | — | **0.00%** | 5.81% |,Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
403,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,476,42.88%,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,| **C3 traffic-light** | 42.88% | 0.00% | — | 5.81% |,Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
404,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,476,0.00%,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,| **C3 traffic-light** | 42.88% | 0.00% | — | 5.81% |,Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
405,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,476,5.81%,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,| **C3 traffic-light** | 42.88% | 0.00% | — | 5.81% |,Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
406,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,477,48.69%,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,| **C2 proposed** | 48.69% | 5.81% | 5.81% | — |,Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
407,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,477,5.81%,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,| **C2 proposed** | 48.69% | 5.81% | 5.81% | — |,Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
408,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,477,5.81%,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,| **C2 proposed** | 48.69% | 5.81% | 5.81% | — |,Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
409,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,479,0.00%,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,"**C3 and C1 never diverge — 0.00% in both configurations, across every hour of both records, and 0.00% within the departure window in each.** The result does not move with the wave model because it is a property of the mapping from classification to admissible set, not of the data. A three-level classification whose intermediate level governs supervisory response rather than advisory scope produces, at the AI output, exactly what a two-level gate produces. The third level is not observable in what the system is permitted to recommend. This is the review's claim restated as a measurement: the gap is structural, not a matter of degree.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
410,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,479,0.00%,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,"**C3 and C1 never diverge — 0.00% in both configurations, across every hour of both records, and 0.00% within the departure window in each.** The result does not move with the wave model because it is a property of the mapping from classification to admissible set, not of the data. A three-level classification whose intermediate level governs supervisory response rather than advisory scope produces, at the AI output, exactly what a two-level gate produces. The third level is not observable in what the system is permitted to recommend. This is the review's claim restated as a measurement: the gap is structural, not a matter of degree.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
411,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,481,42.88%,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,"The comparison also isolates the two governance levels. C0 against C1 differs on 42.88% of departure hours, which is the contribution of the participation gate alone. C0 against C2 differs on 48.69%. The **5.81% difference between them is attributable to Level 2 alone** (4.48% under the resolution configuration) — advisory scope restriction, operating in hours where every other condition, including the traffic-light baseline, leaves the full recommendation set available.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
412,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,481,48.69%,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,"The comparison also isolates the two governance levels. C0 against C1 differs on 42.88% of departure hours, which is the contribution of the participation gate alone. C0 against C2 differs on 48.69%. The **5.81% difference between them is attributable to Level 2 alone** (4.48% under the resolution configuration) — advisory scope restriction, operating in hours where every other condition, including the traffic-light baseline, leaves the full recommendation set available.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
413,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,481,5.81%,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,"The comparison also isolates the two governance levels. C0 against C1 differs on 42.88% of departure hours, which is the contribution of the participation gate alone. C0 against C2 differs on 48.69%. The **5.81% difference between them is attributable to Level 2 alone** (4.48% under the resolution configuration) — advisory scope restriction, operating in hours where every other condition, including the traffic-light baseline, leaves the full recommendation set available.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
414,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,481,2,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,"The comparison also isolates the two governance levels. C0 against C1 differs on 42.88% of departure hours, which is the contribution of the participation gate alone. C0 against C2 differs on 48.69%. The **5.81% difference between them is attributable to Level 2 alone** (4.48% under the resolution configuration) — advisory scope restriction, operating in hours where every other condition, including the traffic-light baseline, leaves the full recommendation set available.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
415,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,481,4.48%,result,State/admissible-set characterisation; scope as stated in source text,data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md,current,retained,"The comparison also isolates the two governance levels. C0 against C1 differs on 42.88% of departure hours, which is the contribution of the participation gate alone. C0 against C2 differs on 48.69%. The **5.81% difference between them is attributable to Level 2 alone** (4.48% under the resolution configuration) — advisory scope restriction, operating in hours where every other condition, including the traffic-light baseline, leaves the full recommendation set available.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
416,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Empirical Characterisation,485,7.7%,result,State/admissible-set characterisation; scope as stated in source text,docs/canonical/report-c8-migration-2026-09-08.md; data/c8/canonical-results-post-migration.txt; docs/canonical/report-c8-migration-2026-09-08.md §§11–14,stale,changed,"**What these results do not establish.** No incident record exists for the deployment site — no accident reports, no capsizings, no near-misses against which classifications could be scored. This is a **characterisation, not a validation**: the results establish that the architecture would have restricted advisory scope on 7.7% of departure mornings, and not that those were the correct mornings to restrict. Establishing correctness would require outcome data that does not exist for this site, and no further environmental data collection can substitute for it. The formal guarantees in Section IV are unaffected, since they are proved from the structure of the governance pair rather than from threshold values; what remains unvalidated is the domain instantiation, not the architecture.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
422,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Deployment Challenges and Limitations,504,1,result,State/admissible-set characterisation; scope as stated in source text,docs/canonical/report-c8-migration-2026-09-08.md; data/c8/canonical-results-post-migration.txt; data/c5/c5-three-stage-deltas.json; docs/canonical/appendix-c-formalisation.md C.1b; docs/canonical/appendix-c-formalisation.md C.2/C.9,stale,changed,"Four deployment challenges are anticipated in the target context. **Connectivity.** The architecture is designed offline-first: the governance classifier f(E) and reasoning engine RS(S) must operate without real-time API access. Environmental data may be pre-cached or sourced from local sensors. The fail-safe rule — if any component resolves to ⊥, f(E) = UNSAFE — ensures graceful degradation when a data feed is unavailable; the system defaults to the most restrictive governance state rather than failing open. This is a **derived corollary** of operational totality (Theorem C.1b), not a separate pre-condition check: ⊥ classifies UNSAFE and UNSAFE is maximal under the severity order, so the fail-safe follows from the aggregation rule itself. A permanently unavailable data source is treated differently — as a **declared scope exclusion** rather than a continuous fault — because treating it as a fault would classify every hour UNSAFE and make the system unusable. **Hardware constraints.** The target deployment hardware is commodity smartphones or low-cost single-board computers (under USD 50). The O(1) governance layer and O(n) rule engine both execute without GPU or cloud compute, and the storage footprint for RS(SAFE) and RS(CAUTION) is minimal. **Threshold maintenance.** Classification thresholds (g_w, g_o, and others) are anchored to MET Malaysia published criteria. As climate patterns shift or MET Malaysia revises its warning thresholds, the gᵢ definitions and corresponding RS(S) must be recalibrated. Any recalibration must preserve the containment property A_AI(SAFE) ⊃ A_AI(CAUTION) ⊃ A_AI(UNSAFE) = ∅, which is a structural constraint on the recalibration process rather than a property of the thresholds themselves. **Mode-chattering.** At classification boundaries, rapid oscillation of S would in principle produce unstable advisory output, and dual-threshold hysteresis is the standard mitigation: a transition from SAFE to CAUTION requires exceedance of the upper threshold, and the return transition requires recovery below a lower one. **Measured against five years of hourly environmental data at the deployment site, this concern is not borne out.** Of 5,416 state transitions, 95.8% are scheduled clock events at the time-of-day boundaries; only 227 are condition-driven, and genuine A→B→A round trips within three hours number 70 across the whole period — fourteen per year. Adding dual-threshold hysteresis with a 10% return margin reduces condition-driven transitions by 6.2%. Hysteresis is therefore retained as a low-cost precaution rather than a demonstrated necessity. This result is bounded by the hourly resolution of the data: sub-hourly oscillation is invisible to it, and a deployment sampling at minute scale could reach a different conclusion.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
424,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Deployment Challenges and Limitations,504,1,result,State/admissible-set characterisation; scope as stated in source text,docs/canonical/report-c8-migration-2026-09-08.md; data/c8/canonical-results-post-migration.txt; data/c5/c5-three-stage-deltas.json; docs/canonical/appendix-c-formalisation.md C.1b; docs/canonical/appendix-c-formalisation.md C.2/C.9,stale,changed,"Four deployment challenges are anticipated in the target context. **Connectivity.** The architecture is designed offline-first: the governance classifier f(E) and reasoning engine RS(S) must operate without real-time API access. Environmental data may be pre-cached or sourced from local sensors. The fail-safe rule — if any component resolves to ⊥, f(E) = UNSAFE — ensures graceful degradation when a data feed is unavailable; the system defaults to the most restrictive governance state rather than failing open. This is a **derived corollary** of operational totality (Theorem C.1b), not a separate pre-condition check: ⊥ classifies UNSAFE and UNSAFE is maximal under the severity order, so the fail-safe follows from the aggregation rule itself. A permanently unavailable data source is treated differently — as a **declared scope exclusion** rather than a continuous fault — because treating it as a fault would classify every hour UNSAFE and make the system unusable. **Hardware constraints.** The target deployment hardware is commodity smartphones or low-cost single-board computers (under USD 50). The O(1) governance layer and O(n) rule engine both execute without GPU or cloud compute, and the storage footprint for RS(SAFE) and RS(CAUTION) is minimal. **Threshold maintenance.** Classification thresholds (g_w, g_o, and others) are anchored to MET Malaysia published criteria. As climate patterns shift or MET Malaysia revises its warning thresholds, the gᵢ definitions and corresponding RS(S) must be recalibrated. Any recalibration must preserve the containment property A_AI(SAFE) ⊃ A_AI(CAUTION) ⊃ A_AI(UNSAFE) = ∅, which is a structural constraint on the recalibration process rather than a property of the thresholds themselves. **Mode-chattering.** At classification boundaries, rapid oscillation of S would in principle produce unstable advisory output, and dual-threshold hysteresis is the standard mitigation: a transition from SAFE to CAUTION requires exceedance of the upper threshold, and the return transition requires recovery below a lower one. **Measured against five years of hourly environmental data at the deployment site, this concern is not borne out.** Of 5,416 state transitions, 95.8% are scheduled clock events at the time-of-day boundaries; only 227 are condition-driven, and genuine A→B→A round trips within three hours number 70 across the whole period — fourteen per year. Adding dual-threshold hysteresis with a 10% return margin reduces condition-driven transitions by 6.2%. Hysteresis is therefore retained as a low-cost precaution rather than a demonstrated necessity. This result is bounded by the hourly resolution of the data: sub-hourly oscillation is invisible to it, and a deployment sampling at minute scale could reach a different conclusion.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
425,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Deployment Challenges and Limitations,504,"5,416",result,State/admissible-set characterisation; scope as stated in source text,docs/canonical/report-c8-migration-2026-09-08.md; data/c8/canonical-results-post-migration.txt; data/c5/c5-three-stage-deltas.json; docs/canonical/appendix-c-formalisation.md C.1b; docs/canonical/appendix-c-formalisation.md C.2/C.9,stale,changed,"Four deployment challenges are anticipated in the target context. **Connectivity.** The architecture is designed offline-first: the governance classifier f(E) and reasoning engine RS(S) must operate without real-time API access. Environmental data may be pre-cached or sourced from local sensors. The fail-safe rule — if any component resolves to ⊥, f(E) = UNSAFE — ensures graceful degradation when a data feed is unavailable; the system defaults to the most restrictive governance state rather than failing open. This is a **derived corollary** of operational totality (Theorem C.1b), not a separate pre-condition check: ⊥ classifies UNSAFE and UNSAFE is maximal under the severity order, so the fail-safe follows from the aggregation rule itself. A permanently unavailable data source is treated differently — as a **declared scope exclusion** rather than a continuous fault — because treating it as a fault would classify every hour UNSAFE and make the system unusable. **Hardware constraints.** The target deployment hardware is commodity smartphones or low-cost single-board computers (under USD 50). The O(1) governance layer and O(n) rule engine both execute without GPU or cloud compute, and the storage footprint for RS(SAFE) and RS(CAUTION) is minimal. **Threshold maintenance.** Classification thresholds (g_w, g_o, and others) are anchored to MET Malaysia published criteria. As climate patterns shift or MET Malaysia revises its warning thresholds, the gᵢ definitions and corresponding RS(S) must be recalibrated. Any recalibration must preserve the containment property A_AI(SAFE) ⊃ A_AI(CAUTION) ⊃ A_AI(UNSAFE) = ∅, which is a structural constraint on the recalibration process rather than a property of the thresholds themselves. **Mode-chattering.** At classification boundaries, rapid oscillation of S would in principle produce unstable advisory output, and dual-threshold hysteresis is the standard mitigation: a transition from SAFE to CAUTION requires exceedance of the upper threshold, and the return transition requires recovery below a lower one. **Measured against five years of hourly environmental data at the deployment site, this concern is not borne out.** Of 5,416 state transitions, 95.8% are scheduled clock events at the time-of-day boundaries; only 227 are condition-driven, and genuine A→B→A round trips within three hours number 70 across the whole period — fourteen per year. Adding dual-threshold hysteresis with a 10% return margin reduces condition-driven transitions by 6.2%. Hysteresis is therefore retained as a low-cost precaution rather than a demonstrated necessity. This result is bounded by the hourly resolution of the data: sub-hourly oscillation is invisible to it, and a deployment sampling at minute scale could reach a different conclusion.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
426,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Deployment Challenges and Limitations,504,95.8%,result,"scheduled transitions / all transitions, no hysteresis",docs/canonical/report-c8-migration-2026-09-08.md; data/c8/canonical-results-post-migration.txt; data/c5/c5-three-stage-deltas.json; docs/canonical/appendix-c-formalisation.md C.1b; docs/canonical/appendix-c-formalisation.md C.2/C.9,stale,changed,"Four deployment challenges are anticipated in the target context. **Connectivity.** The architecture is designed offline-first: the governance classifier f(E) and reasoning engine RS(S) must operate without real-time API access. Environmental data may be pre-cached or sourced from local sensors. The fail-safe rule — if any component resolves to ⊥, f(E) = UNSAFE — ensures graceful degradation when a data feed is unavailable; the system defaults to the most restrictive governance state rather than failing open. This is a **derived corollary** of operational totality (Theorem C.1b), not a separate pre-condition check: ⊥ classifies UNSAFE and UNSAFE is maximal under the severity order, so the fail-safe follows from the aggregation rule itself. A permanently unavailable data source is treated differently — as a **declared scope exclusion** rather than a continuous fault — because treating it as a fault would classify every hour UNSAFE and make the system unusable. **Hardware constraints.** The target deployment hardware is commodity smartphones or low-cost single-board computers (under USD 50). The O(1) governance layer and O(n) rule engine both execute without GPU or cloud compute, and the storage footprint for RS(SAFE) and RS(CAUTION) is minimal. **Threshold maintenance.** Classification thresholds (g_w, g_o, and others) are anchored to MET Malaysia published criteria. As climate patterns shift or MET Malaysia revises its warning thresholds, the gᵢ definitions and corresponding RS(S) must be recalibrated. Any recalibration must preserve the containment property A_AI(SAFE) ⊃ A_AI(CAUTION) ⊃ A_AI(UNSAFE) = ∅, which is a structural constraint on the recalibration process rather than a property of the thresholds themselves. **Mode-chattering.** At classification boundaries, rapid oscillation of S would in principle produce unstable advisory output, and dual-threshold hysteresis is the standard mitigation: a transition from SAFE to CAUTION requires exceedance of the upper threshold, and the return transition requires recovery below a lower one. **Measured against five years of hourly environmental data at the deployment site, this concern is not borne out.** Of 5,416 state transitions, 95.8% are scheduled clock events at the time-of-day boundaries; only 227 are condition-driven, and genuine A→B→A round trips within three hours number 70 across the whole period — fourteen per year. Adding dual-threshold hysteresis with a 10% return margin reduces condition-driven transitions by 6.2%. Hysteresis is therefore retained as a low-cost precaution rather than a demonstrated necessity. This result is bounded by the hourly resolution of the data: sub-hourly oscillation is invisible to it, and a deployment sampling at minute scale could reach a different conclusion.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
427,publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Deployment Challenges and Limitations,504,227,result,State/admissible-set characterisation; scope as stated in source text,docs/canonical/report-c8-migration-2026-09-08.md; data/c8/canonical-results-post-migration.txt; data/c5/c5-three-stage-deltas.json; docs/canonical/appendix-c-formalisation.md C.1b; docs/canonical/appendix-c-formalisation.md C.2/C.9,stale,changed,"Four deployment challenges are anticipated in the target context. **Connectivity.** The architecture is designed offline-first: the governance classifier f(E) and reasoning engine RS(S) must operate without real-time API access. Environmental data may be pre-cached or sourced from local sensors. The fail-safe rule — if any component resolves to ⊥, f(E) = UNSAFE — ensures graceful degradation when a data feed is unavailable; the system defaults to the most restrictive governance state rather than failing open. This is a **derived corollary** of operational totality (Theorem C.1b), not a separate pre-condition check: ⊥ classifies UNSAFE and UNSAFE is maximal under the severity order, so the fail-safe follows from the aggregation rule itself. A permanently unavailable data source is treated differently — as a **declared scope exclusion** rather than a continuous fault — because treating it as a fault would classify every hour UNSAFE and make the system unusable. **Hardware constraints.** The target deployment hardware is commodity smartphones or low-cost single-board computers (under USD 50). The O(1) governance layer and O(n) rule engine both execute without GPU or cloud compute, and the storage footprint for RS(SAFE) and RS(CAUTION) is minimal. **Threshold maintenance.** Classification thresholds (g_w, g_o, and others) are anchored to MET Malaysia published criteria. As climate patterns shift or MET Malaysia revises its warning thresholds, the gᵢ definitions and corresponding RS(S) must be recalibrated. Any recalibration must preserve the containment property A_AI(SAFE) ⊃ A_AI(CAUTION) ⊃ A_AI(UNSAFE) = ∅, which is a structural constraint on the recalibration process rather than a property of the thresholds themselves. **Mode-chattering.** At classification boundaries, rapid oscillation of S would in principle produce unstable advisory output, and dual-threshold hysteresis is the standard mitigation: a transition from SAFE to CAUTION requires exceedance of the upper threshold, and the return transition requires recovery below a lower one. **Measured against five years of hourly environmental data at the deployment site, this concern is not borne out.** Of 5,416 state transitions, 95.8% are scheduled clock events at the time-of-day boundaries; only 227 are condition-driven, and genuine A→B→A round trips within three hours number 70 across the whole period — fourteen per year. Adding dual-threshold hysteresis with a 10% return margin reduces condition-driven transitions by 6.2%. Hysteresis is therefore retained as a low-cost precaution rather than a demonstrated necessity. This result is bounded by the hourly resolution of the data: sub-hourly oscillation is invisible to it, and a deployment sampling at minute scale could reach a different conclusion.",Original queue location retained. Exact before/after text is in edit-log.json; category is not an empirical validation claim.
