file,section,line,metric_name,value,canonical_expected,classification,audit_status,context,note
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Threats to Validity,516,not yet mapped: numeric token,06,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**A discontinuous governance boundary in the time classifier.** A fifth threat concerns the time component and is stated here because it bears directly on the graduated-governance claim this paper makes. The classifier is SAFE from sunrise to sunset and UNSAFE otherwise, with its boundary taken from COLREGs Rule 20(b) and its solar events computed per date from a frozen, version-pinned astronomical artefact validated against the U.S. Naval Observatory. **It transitions directly between SAFE and UNSAFE, with no intermediate value.** Over the five-year record, direct SAFE→UNSAFE transitions number **1,536**, against **2** under the fixed-clock classifier this replaced; time-driven SAFE→CAUTION transitions are **0**, against **1,545**. The architecture's central argument is that graduated governance is preferable to a binary step, and under this classifier the most predictable transition of the day *is* a step — so the tension is real and is disclosed rather than absorbed. Three qualifications bound it. First, the step follows from **removing an intermediate time band for which no evidence was found** — three reviews located no source supporting a twilight CAUTION state, and the fixed-clock boundaries it replaced (06:00 / 17:00 / 19:00) had no located source at all, with SAFE beginning before sunrise on every day of the year. It does not follow from any claim that conditions change discontinuously at sunset; nothing physical, meteorological or physiological is asserted to be discontinuous there. Second, the discontinuity is confined to the time component: **the architecture remains globally three-state**, with CAUTION reached through the wave and rainfall classifiers in 2,091 of 43,848 hours (4.77%), all weather-driven, and the containment property A_AI(SAFE) ⊃ A_AI(CAUTION) ⊃ A_AI(UNSAFE) = ∅ untouched. Third, the residual concern is a usability one — predictable withdrawal of advisory support at sunset may warrant anticipatory interface support, which is a notification concern separate from the safety-state classifier and is deliberately not addressed by inventing an intermediate state to smooth the transition. Finally, the governance rule itself is a **policy** choice: the evidence establishes that night navigation carries elevated risk and that COLREGs defines sunset-to-sunrise as the navigation-light boundary, but **no source establishes that AI advisory participation must be withdrawn at that boundary**, and none is claimed.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Threats to Validity,516,not yet mapped: numeric token,00,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**A discontinuous governance boundary in the time classifier.** A fifth threat concerns the time component and is stated here because it bears directly on the graduated-governance claim this paper makes. The classifier is SAFE from sunrise to sunset and UNSAFE otherwise, with its boundary taken from COLREGs Rule 20(b) and its solar events computed per date from a frozen, version-pinned astronomical artefact validated against the U.S. Naval Observatory. **It transitions directly between SAFE and UNSAFE, with no intermediate value.** Over the five-year record, direct SAFE→UNSAFE transitions number **1,536**, against **2** under the fixed-clock classifier this replaced; time-driven SAFE→CAUTION transitions are **0**, against **1,545**. The architecture's central argument is that graduated governance is preferable to a binary step, and under this classifier the most predictable transition of the day *is* a step — so the tension is real and is disclosed rather than absorbed. Three qualifications bound it. First, the step follows from **removing an intermediate time band for which no evidence was found** — three reviews located no source supporting a twilight CAUTION state, and the fixed-clock boundaries it replaced (06:00 / 17:00 / 19:00) had no located source at all, with SAFE beginning before sunrise on every day of the year. It does not follow from any claim that conditions change discontinuously at sunset; nothing physical, meteorological or physiological is asserted to be discontinuous there. Second, the discontinuity is confined to the time component: **the architecture remains globally three-state**, with CAUTION reached through the wave and rainfall classifiers in 2,091 of 43,848 hours (4.77%), all weather-driven, and the containment property A_AI(SAFE) ⊃ A_AI(CAUTION) ⊃ A_AI(UNSAFE) = ∅ untouched. Third, the residual concern is a usability one — predictable withdrawal of advisory support at sunset may warrant anticipatory interface support, which is a notification concern separate from the safety-state classifier and is deliberately not addressed by inventing an intermediate state to smooth the transition. Finally, the governance rule itself is a **policy** choice: the evidence establishes that night navigation carries elevated risk and that COLREGs defines sunset-to-sunrise as the navigation-light boundary, but **no source establishes that AI advisory participation must be withdrawn at that boundary**, and none is claimed.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Threats to Validity,516,not yet mapped: numeric token,17,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**A discontinuous governance boundary in the time classifier.** A fifth threat concerns the time component and is stated here because it bears directly on the graduated-governance claim this paper makes. The classifier is SAFE from sunrise to sunset and UNSAFE otherwise, with its boundary taken from COLREGs Rule 20(b) and its solar events computed per date from a frozen, version-pinned astronomical artefact validated against the U.S. Naval Observatory. **It transitions directly between SAFE and UNSAFE, with no intermediate value.** Over the five-year record, direct SAFE→UNSAFE transitions number **1,536**, against **2** under the fixed-clock classifier this replaced; time-driven SAFE→CAUTION transitions are **0**, against **1,545**. The architecture's central argument is that graduated governance is preferable to a binary step, and under this classifier the most predictable transition of the day *is* a step — so the tension is real and is disclosed rather than absorbed. Three qualifications bound it. First, the step follows from **removing an intermediate time band for which no evidence was found** — three reviews located no source supporting a twilight CAUTION state, and the fixed-clock boundaries it replaced (06:00 / 17:00 / 19:00) had no located source at all, with SAFE beginning before sunrise on every day of the year. It does not follow from any claim that conditions change discontinuously at sunset; nothing physical, meteorological or physiological is asserted to be discontinuous there. Second, the discontinuity is confined to the time component: **the architecture remains globally three-state**, with CAUTION reached through the wave and rainfall classifiers in 2,091 of 43,848 hours (4.77%), all weather-driven, and the containment property A_AI(SAFE) ⊃ A_AI(CAUTION) ⊃ A_AI(UNSAFE) = ∅ untouched. Third, the residual concern is a usability one — predictable withdrawal of advisory support at sunset may warrant anticipatory interface support, which is a notification concern separate from the safety-state classifier and is deliberately not addressed by inventing an intermediate state to smooth the transition. Finally, the governance rule itself is a **policy** choice: the evidence establishes that night navigation carries elevated risk and that COLREGs defines sunset-to-sunrise as the navigation-light boundary, but **no source establishes that AI advisory participation must be withdrawn at that boundary**, and none is claimed.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Threats to Validity,516,not yet mapped: numeric token,00,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**A discontinuous governance boundary in the time classifier.** A fifth threat concerns the time component and is stated here because it bears directly on the graduated-governance claim this paper makes. The classifier is SAFE from sunrise to sunset and UNSAFE otherwise, with its boundary taken from COLREGs Rule 20(b) and its solar events computed per date from a frozen, version-pinned astronomical artefact validated against the U.S. Naval Observatory. **It transitions directly between SAFE and UNSAFE, with no intermediate value.** Over the five-year record, direct SAFE→UNSAFE transitions number **1,536**, against **2** under the fixed-clock classifier this replaced; time-driven SAFE→CAUTION transitions are **0**, against **1,545**. The architecture's central argument is that graduated governance is preferable to a binary step, and under this classifier the most predictable transition of the day *is* a step — so the tension is real and is disclosed rather than absorbed. Three qualifications bound it. First, the step follows from **removing an intermediate time band for which no evidence was found** — three reviews located no source supporting a twilight CAUTION state, and the fixed-clock boundaries it replaced (06:00 / 17:00 / 19:00) had no located source at all, with SAFE beginning before sunrise on every day of the year. It does not follow from any claim that conditions change discontinuously at sunset; nothing physical, meteorological or physiological is asserted to be discontinuous there. Second, the discontinuity is confined to the time component: **the architecture remains globally three-state**, with CAUTION reached through the wave and rainfall classifiers in 2,091 of 43,848 hours (4.77%), all weather-driven, and the containment property A_AI(SAFE) ⊃ A_AI(CAUTION) ⊃ A_AI(UNSAFE) = ∅ untouched. Third, the residual concern is a usability one — predictable withdrawal of advisory support at sunset may warrant anticipatory interface support, which is a notification concern separate from the safety-state classifier and is deliberately not addressed by inventing an intermediate state to smooth the transition. Finally, the governance rule itself is a **policy** choice: the evidence establishes that night navigation carries elevated risk and that COLREGs defines sunset-to-sunrise as the navigation-light boundary, but **no source establishes that AI advisory participation must be withdrawn at that boundary**, and none is claimed.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Threats to Validity,516,not yet mapped: numeric token,19,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**A discontinuous governance boundary in the time classifier.** A fifth threat concerns the time component and is stated here because it bears directly on the graduated-governance claim this paper makes. The classifier is SAFE from sunrise to sunset and UNSAFE otherwise, with its boundary taken from COLREGs Rule 20(b) and its solar events computed per date from a frozen, version-pinned astronomical artefact validated against the U.S. Naval Observatory. **It transitions directly between SAFE and UNSAFE, with no intermediate value.** Over the five-year record, direct SAFE→UNSAFE transitions number **1,536**, against **2** under the fixed-clock classifier this replaced; time-driven SAFE→CAUTION transitions are **0**, against **1,545**. The architecture's central argument is that graduated governance is preferable to a binary step, and under this classifier the most predictable transition of the day *is* a step — so the tension is real and is disclosed rather than absorbed. Three qualifications bound it. First, the step follows from **removing an intermediate time band for which no evidence was found** — three reviews located no source supporting a twilight CAUTION state, and the fixed-clock boundaries it replaced (06:00 / 17:00 / 19:00) had no located source at all, with SAFE beginning before sunrise on every day of the year. It does not follow from any claim that conditions change discontinuously at sunset; nothing physical, meteorological or physiological is asserted to be discontinuous there. Second, the discontinuity is confined to the time component: **the architecture remains globally three-state**, with CAUTION reached through the wave and rainfall classifiers in 2,091 of 43,848 hours (4.77%), all weather-driven, and the containment property A_AI(SAFE) ⊃ A_AI(CAUTION) ⊃ A_AI(UNSAFE) = ∅ untouched. Third, the residual concern is a usability one — predictable withdrawal of advisory support at sunset may warrant anticipatory interface support, which is a notification concern separate from the safety-state classifier and is deliberately not addressed by inventing an intermediate state to smooth the transition. Finally, the governance rule itself is a **policy** choice: the evidence establishes that night navigation carries elevated risk and that COLREGs defines sunset-to-sunrise as the navigation-light boundary, but **no source establishes that AI advisory participation must be withdrawn at that boundary**, and none is claimed.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Threats to Validity,516,not yet mapped: numeric token,00,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**A discontinuous governance boundary in the time classifier.** A fifth threat concerns the time component and is stated here because it bears directly on the graduated-governance claim this paper makes. The classifier is SAFE from sunrise to sunset and UNSAFE otherwise, with its boundary taken from COLREGs Rule 20(b) and its solar events computed per date from a frozen, version-pinned astronomical artefact validated against the U.S. Naval Observatory. **It transitions directly between SAFE and UNSAFE, with no intermediate value.** Over the five-year record, direct SAFE→UNSAFE transitions number **1,536**, against **2** under the fixed-clock classifier this replaced; time-driven SAFE→CAUTION transitions are **0**, against **1,545**. The architecture's central argument is that graduated governance is preferable to a binary step, and under this classifier the most predictable transition of the day *is* a step — so the tension is real and is disclosed rather than absorbed. Three qualifications bound it. First, the step follows from **removing an intermediate time band for which no evidence was found** — three reviews located no source supporting a twilight CAUTION state, and the fixed-clock boundaries it replaced (06:00 / 17:00 / 19:00) had no located source at all, with SAFE beginning before sunrise on every day of the year. It does not follow from any claim that conditions change discontinuously at sunset; nothing physical, meteorological or physiological is asserted to be discontinuous there. Second, the discontinuity is confined to the time component: **the architecture remains globally three-state**, with CAUTION reached through the wave and rainfall classifiers in 2,091 of 43,848 hours (4.77%), all weather-driven, and the containment property A_AI(SAFE) ⊃ A_AI(CAUTION) ⊃ A_AI(UNSAFE) = ∅ untouched. Third, the residual concern is a usability one — predictable withdrawal of advisory support at sunset may warrant anticipatory interface support, which is a notification concern separate from the safety-state classifier and is deliberately not addressed by inventing an intermediate state to smooth the transition. Finally, the governance rule itself is a **policy** choice: the evidence establishes that night navigation carries elevated risk and that COLREGs defines sunset-to-sunrise as the navigation-light boundary, but **no source establishes that AI advisory participation must be withdrawn at that boundary**, and none is claimed.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Threats to Validity,516,not yet mapped: numeric token,"2,091",PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**A discontinuous governance boundary in the time classifier.** A fifth threat concerns the time component and is stated here because it bears directly on the graduated-governance claim this paper makes. The classifier is SAFE from sunrise to sunset and UNSAFE otherwise, with its boundary taken from COLREGs Rule 20(b) and its solar events computed per date from a frozen, version-pinned astronomical artefact validated against the U.S. Naval Observatory. **It transitions directly between SAFE and UNSAFE, with no intermediate value.** Over the five-year record, direct SAFE→UNSAFE transitions number **1,536**, against **2** under the fixed-clock classifier this replaced; time-driven SAFE→CAUTION transitions are **0**, against **1,545**. The architecture's central argument is that graduated governance is preferable to a binary step, and under this classifier the most predictable transition of the day *is* a step — so the tension is real and is disclosed rather than absorbed. Three qualifications bound it. First, the step follows from **removing an intermediate time band for which no evidence was found** — three reviews located no source supporting a twilight CAUTION state, and the fixed-clock boundaries it replaced (06:00 / 17:00 / 19:00) had no located source at all, with SAFE beginning before sunrise on every day of the year. It does not follow from any claim that conditions change discontinuously at sunset; nothing physical, meteorological or physiological is asserted to be discontinuous there. Second, the discontinuity is confined to the time component: **the architecture remains globally three-state**, with CAUTION reached through the wave and rainfall classifiers in 2,091 of 43,848 hours (4.77%), all weather-driven, and the containment property A_AI(SAFE) ⊃ A_AI(CAUTION) ⊃ A_AI(UNSAFE) = ∅ untouched. Third, the residual concern is a usability one — predictable withdrawal of advisory support at sunset may warrant anticipatory interface support, which is a notification concern separate from the safety-state classifier and is deliberately not addressed by inventing an intermediate state to smooth the transition. Finally, the governance rule itself is a **policy** choice: the evidence establishes that night navigation carries elevated risk and that COLREGs defines sunset-to-sunrise as the navigation-light boundary, but **no source establishes that AI advisory participation must be withdrawn at that boundary**, and none is claimed.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Threats to Validity,516,not yet mapped: numeric token,"43,848",PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**A discontinuous governance boundary in the time classifier.** A fifth threat concerns the time component and is stated here because it bears directly on the graduated-governance claim this paper makes. The classifier is SAFE from sunrise to sunset and UNSAFE otherwise, with its boundary taken from COLREGs Rule 20(b) and its solar events computed per date from a frozen, version-pinned astronomical artefact validated against the U.S. Naval Observatory. **It transitions directly between SAFE and UNSAFE, with no intermediate value.** Over the five-year record, direct SAFE→UNSAFE transitions number **1,536**, against **2** under the fixed-clock classifier this replaced; time-driven SAFE→CAUTION transitions are **0**, against **1,545**. The architecture's central argument is that graduated governance is preferable to a binary step, and under this classifier the most predictable transition of the day *is* a step — so the tension is real and is disclosed rather than absorbed. Three qualifications bound it. First, the step follows from **removing an intermediate time band for which no evidence was found** — three reviews located no source supporting a twilight CAUTION state, and the fixed-clock boundaries it replaced (06:00 / 17:00 / 19:00) had no located source at all, with SAFE beginning before sunrise on every day of the year. It does not follow from any claim that conditions change discontinuously at sunset; nothing physical, meteorological or physiological is asserted to be discontinuous there. Second, the discontinuity is confined to the time component: **the architecture remains globally three-state**, with CAUTION reached through the wave and rainfall classifiers in 2,091 of 43,848 hours (4.77%), all weather-driven, and the containment property A_AI(SAFE) ⊃ A_AI(CAUTION) ⊃ A_AI(UNSAFE) = ∅ untouched. Third, the residual concern is a usability one — predictable withdrawal of advisory support at sunset may warrant anticipatory interface support, which is a notification concern separate from the safety-state classifier and is deliberately not addressed by inventing an intermediate state to smooth the transition. Finally, the governance rule itself is a **policy** choice: the evidence establishes that night navigation carries elevated risk and that COLREGs defines sunset-to-sunrise as the navigation-light boundary, but **no source establishes that AI advisory participation must be withdrawn at that boundary**, and none is claimed.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Threats to Validity,516,not yet mapped: numeric token,4.77%,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**A discontinuous governance boundary in the time classifier.** A fifth threat concerns the time component and is stated here because it bears directly on the graduated-governance claim this paper makes. The classifier is SAFE from sunrise to sunset and UNSAFE otherwise, with its boundary taken from COLREGs Rule 20(b) and its solar events computed per date from a frozen, version-pinned astronomical artefact validated against the U.S. Naval Observatory. **It transitions directly between SAFE and UNSAFE, with no intermediate value.** Over the five-year record, direct SAFE→UNSAFE transitions number **1,536**, against **2** under the fixed-clock classifier this replaced; time-driven SAFE→CAUTION transitions are **0**, against **1,545**. The architecture's central argument is that graduated governance is preferable to a binary step, and under this classifier the most predictable transition of the day *is* a step — so the tension is real and is disclosed rather than absorbed. Three qualifications bound it. First, the step follows from **removing an intermediate time band for which no evidence was found** — three reviews located no source supporting a twilight CAUTION state, and the fixed-clock boundaries it replaced (06:00 / 17:00 / 19:00) had no located source at all, with SAFE beginning before sunrise on every day of the year. It does not follow from any claim that conditions change discontinuously at sunset; nothing physical, meteorological or physiological is asserted to be discontinuous there. Second, the discontinuity is confined to the time component: **the architecture remains globally three-state**, with CAUTION reached through the wave and rainfall classifiers in 2,091 of 43,848 hours (4.77%), all weather-driven, and the containment property A_AI(SAFE) ⊃ A_AI(CAUTION) ⊃ A_AI(UNSAFE) = ∅ untouched. Third, the residual concern is a usability one — predictable withdrawal of advisory support at sunset may warrant anticipatory interface support, which is a notification concern separate from the safety-state classifier and is deliberately not addressed by inventing an intermediate state to smooth the transition. Finally, the governance rule itself is a **policy** choice: the evidence establishes that night navigation carries elevated risk and that COLREGs defines sunset-to-sunrise as the navigation-light boundary, but **no source establishes that AI advisory participation must be withdrawn at that boundary**, and none is claimed.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Threats to Validity,518,not yet mapped: numeric token,3,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**External validity.** Results are demonstrated in one domain — small-scale coastal fisheries in Kota Kinabalu, Sabah, Malaysia — with one vessel population and one regulatory context. The formal properties (Totality, Monotonicity, Safety Dominance) transfer by construction to any correct domain instantiation, but whether the three-state governance structure is practically appropriate in other domains has not been empirically validated. A further external threat concerns engine type: the Safety Dominance proof assumes a rule-based reasoning engine (A1–A4 in Theorem 3). Applicability to ML or LLM advisory components would require a different enforcement argument, since those components cannot provide the rule-conclusion guarantees that A4 requires.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Threats to Validity,520,not yet mapped: numeric token,16,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Construct validity.** The primary evaluation metric — advisory scope compliance rate P(AI(E) ⊆ A_AI(f(E))) — measures structural compliance, not advisory quality. A system can comply formally while producing advice within the permitted scope that is nonetheless unhelpful or poorly calibrated. This is addressed by a secondary metric (decision support utility), but the two measures are not equivalent: the architecture guarantees the first and only targets the second. A further construct threat is that the empirical characterisation measures classification behaviour over a historical environmental record, which is not the same as system behaviour in use. Fishers encountering real departure decisions may produce interaction patterns no replay can represent [16]. More fundamentally, the characterisation has no outcome data to score against: it establishes the rate at which the governance states are reached, not whether reaching them was correct.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Threats to Validity,522,not yet mapped: numeric token,3,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"**Conclusion validity.** No quantity of replayed hours can inductively establish that the formal guarantee holds universally. This threat is substantially mitigated by the construction proof: the Safety Dominance Property holds for all E by Theorem 3, not by passing a test set. Testing is a fidelity check on the implementation, not the primary basis for the safety claim. A distinct conclusion threat applies to the empirical figures themselves: they derive from one site over five years, with *g*_m absent throughout, and are consequently lower bounds specific to that site rather than estimates of how often the CAUTION mode would bind in general.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,526,not yet mapped: numeric token,7,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"Four independent bodies of literature converge on the same gap. AI governance in safety-critical decision support addresses participation, authority, and agent execution — but not advisory scope. No reviewed architecture implements a recommendation space that contracts as a function of classified environmental safety state. The three closest structural precedents, Flehmig et al.'s traffic-light index [7], Sahoo's five-level protocol [23], and Ghaleb et al.'s safety gate [24], govern supervisory behaviour, agent action classes, and execution deferral respectively, while leaving AI recommendation content unchanged across all intermediate levels. The mechanistic evidence reinforces the gap: no AI component, regardless of technique, can reliably self-restrict as conditions deteriorate [25][26][27]. The consequence falls on the operator in marginal conditions — full-scope tactical advice at the moment the underlying data can no longer support it, with no architectural signal that anything has changed [4].","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,526,not yet mapped: numeric token,23,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"Four independent bodies of literature converge on the same gap. AI governance in safety-critical decision support addresses participation, authority, and agent execution — but not advisory scope. No reviewed architecture implements a recommendation space that contracts as a function of classified environmental safety state. The three closest structural precedents, Flehmig et al.'s traffic-light index [7], Sahoo's five-level protocol [23], and Ghaleb et al.'s safety gate [24], govern supervisory behaviour, agent action classes, and execution deferral respectively, while leaving AI recommendation content unchanged across all intermediate levels. The mechanistic evidence reinforces the gap: no AI component, regardless of technique, can reliably self-restrict as conditions deteriorate [25][26][27]. The consequence falls on the operator in marginal conditions — full-scope tactical advice at the moment the underlying data can no longer support it, with no architectural signal that anything has changed [4].","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,526,not yet mapped: numeric token,24,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"Four independent bodies of literature converge on the same gap. AI governance in safety-critical decision support addresses participation, authority, and agent execution — but not advisory scope. No reviewed architecture implements a recommendation space that contracts as a function of classified environmental safety state. The three closest structural precedents, Flehmig et al.'s traffic-light index [7], Sahoo's five-level protocol [23], and Ghaleb et al.'s safety gate [24], govern supervisory behaviour, agent action classes, and execution deferral respectively, while leaving AI recommendation content unchanged across all intermediate levels. The mechanistic evidence reinforces the gap: no AI component, regardless of technique, can reliably self-restrict as conditions deteriorate [25][26][27]. The consequence falls on the operator in marginal conditions — full-scope tactical advice at the moment the underlying data can no longer support it, with no architectural signal that anything has changed [4].","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,526,not yet mapped: numeric token,25,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"Four independent bodies of literature converge on the same gap. AI governance in safety-critical decision support addresses participation, authority, and agent execution — but not advisory scope. No reviewed architecture implements a recommendation space that contracts as a function of classified environmental safety state. The three closest structural precedents, Flehmig et al.'s traffic-light index [7], Sahoo's five-level protocol [23], and Ghaleb et al.'s safety gate [24], govern supervisory behaviour, agent action classes, and execution deferral respectively, while leaving AI recommendation content unchanged across all intermediate levels. The mechanistic evidence reinforces the gap: no AI component, regardless of technique, can reliably self-restrict as conditions deteriorate [25][26][27]. The consequence falls on the operator in marginal conditions — full-scope tactical advice at the moment the underlying data can no longer support it, with no architectural signal that anything has changed [4].","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,526,not yet mapped: numeric token,26,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"Four independent bodies of literature converge on the same gap. AI governance in safety-critical decision support addresses participation, authority, and agent execution — but not advisory scope. No reviewed architecture implements a recommendation space that contracts as a function of classified environmental safety state. The three closest structural precedents, Flehmig et al.'s traffic-light index [7], Sahoo's five-level protocol [23], and Ghaleb et al.'s safety gate [24], govern supervisory behaviour, agent action classes, and execution deferral respectively, while leaving AI recommendation content unchanged across all intermediate levels. The mechanistic evidence reinforces the gap: no AI component, regardless of technique, can reliably self-restrict as conditions deteriorate [25][26][27]. The consequence falls on the operator in marginal conditions — full-scope tactical advice at the moment the underlying data can no longer support it, with no architectural signal that anything has changed [4].","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,526,not yet mapped: numeric token,27,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"Four independent bodies of literature converge on the same gap. AI governance in safety-critical decision support addresses participation, authority, and agent execution — but not advisory scope. No reviewed architecture implements a recommendation space that contracts as a function of classified environmental safety state. The three closest structural precedents, Flehmig et al.'s traffic-light index [7], Sahoo's five-level protocol [23], and Ghaleb et al.'s safety gate [24], govern supervisory behaviour, agent action classes, and execution deferral respectively, while leaving AI recommendation content unchanged across all intermediate levels. The mechanistic evidence reinforces the gap: no AI component, regardless of technique, can reliably self-restrict as conditions deteriorate [25][26][27]. The consequence falls on the operator in marginal conditions — full-scope tactical advice at the moment the underlying data can no longer support it, with no architectural signal that anything has changed [4].","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,526,not yet mapped: numeric token,4,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"Four independent bodies of literature converge on the same gap. AI governance in safety-critical decision support addresses participation, authority, and agent execution — but not advisory scope. No reviewed architecture implements a recommendation space that contracts as a function of classified environmental safety state. The three closest structural precedents, Flehmig et al.'s traffic-light index [7], Sahoo's five-level protocol [23], and Ghaleb et al.'s safety gate [24], govern supervisory behaviour, agent action classes, and execution deferral respectively, while leaving AI recommendation content unchanged across all intermediate levels. The mechanistic evidence reinforces the gap: no AI component, regardless of technique, can reliably self-restrict as conditions deteriorate [25][26][27]. The consequence falls on the operator in marginal conditions — full-scope tactical advice at the moment the underlying data can no longer support it, with no architectural signal that anything has changed [4].","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,528,not yet mapped: numeric token,72,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"This paper contributes three things. First, a structured review of 72 papers plus three large-scale systematic reviews [5][6][21] confirms the binary governance gap independently from four bodies of literature, establishing that the absence is structural rather than incidental. Second, the graduated safety-state-gated architecture closes the gap through a formally specified governance pair (*G*(*S*), *A*_AI(*S*)) that produces a *CAUTION* mode — a formally distinct intermediate governance position that no reviewed architecture implements. Under *CAUTION*, *G*(*CAUTION*) = 1 (AI active) and *A*_AI(*CAUTION*) = {*Go, Delay*} ⊊ *A*_AI(*SAFE*): advisory scope is restricted, not participation. The Safety Dominance Property, *AI*(*E*) ⊆ *A*_AI(*f*(*E*)), holds by construction rather than by runtime monitoring — there is no execution path by which the reasoning engine can produce a recommendation type outside its active rule set.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
publications/active/ipsci-2026/submissions/v3-revision/manuscript-v3.md,Conclusion,528,not yet mapped: numeric token,5,PENDING — SC-3 stopped traceability review,ambiguous,AMBIGUOUS,"This paper contributes three things. First, a structured review of 72 papers plus three large-scale systematic reviews [5][6][21] confirms the binary governance gap independently from four bodies of literature, establishing that the absence is structural rather than incidental. Second, the graduated safety-state-gated architecture closes the gap through a formally specified governance pair (*G*(*S*), *A*_AI(*S*)) that produces a *CAUTION* mode — a formally distinct intermediate governance position that no reviewed architecture implements. Under *CAUTION*, *G*(*CAUTION*) = 1 (AI active) and *A*_AI(*CAUTION*) = {*Go, Delay*} ⊊ *A*_AI(*SAFE*): advisory scope is restricted, not participation. The Safety Dominance Property, *AI*(*E*) ⊆ *A*_AI(*f*(*E*)), holds by construction rather than by runtime monitoring — there is no execution path by which the reasoning engine can produce a recommendation type outside its active rule set.","Numeric extraction only; may be citation, date, identifier, illustration or result; semantic inventory incomplete."
