date,latitude,longitude,timezone,utc_offset_seconds,sunrise_hours,sunrise_local,sunset_hours,sunset_local,zenith_deg,in_primary,in_resolution,impl_version,impl_sha256,spec_version
2022-04-20,5.98,116.01,UTC+8,28800,6.112980,06:06:47,18.385943,18:23:09,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-04-21,5.98,116.01,UTC+8,28800,6.106664,06:06:24,18.384758,18:23:05,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-04-22,5.98,116.01,UTC+8,28800,6.100491,06:06:02,18.383686,18:23:01,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-04-23,5.98,116.01,UTC+8,28800,6.094468,06:05:40,18.382731,18:22:58,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-04-24,5.98,116.01,UTC+8,28800,6.088597,06:05:19,18.381896,18:22:55,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-04-25,5.98,116.01,UTC+8,28800,6.082884,06:04:58,18.381184,18:22:52,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-04-26,5.98,116.01,UTC+8,28800,6.077331,06:04:38,18.380596,18:22:50,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-04-27,5.98,116.01,UTC+8,28800,6.071944,06:04:19,18.380135,18:22:48,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-04-28,5.98,116.01,UTC+8,28800,6.066725,06:04:00,18.379804,18:22:47,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-04-29,5.98,116.01,UTC+8,28800,6.061678,06:03:42,18.379603,18:22:47,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-04-30,5.98,116.01,UTC+8,28800,6.056806,06:03:25,18.379535,18:22:46,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-01,5.98,116.01,UTC+8,28800,6.052112,06:03:08,18.379601,18:22:47,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-02,5.98,116.01,UTC+8,28800,6.047599,06:02:51,18.379802,18:22:47,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-03,5.98,116.01,UTC+8,28800,6.043269,06:02:36,18.380139,18:22:49,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-04,5.98,116.01,UTC+8,28800,6.039126,06:02:21,18.380612,18:22:50,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-05,5.98,116.01,UTC+8,28800,6.035170,06:02:07,18.381223,18:22:52,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-06,5.98,116.01,UTC+8,28800,6.031404,06:01:53,18.381970,18:22:55,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-07,5.98,116.01,UTC+8,28800,6.027831,06:01:40,18.382855,18:22:58,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-08,5.98,116.01,UTC+8,28800,6.024450,06:01:28,18.383876,18:23:02,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-09,5.98,116.01,UTC+8,28800,6.021265,06:01:17,18.385034,18:23:06,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-10,5.98,116.01,UTC+8,28800,6.018275,06:01:06,18.386328,18:23:11,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-11,5.98,116.01,UTC+8,28800,6.015482,06:00:56,18.387756,18:23:16,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-12,5.98,116.01,UTC+8,28800,6.012886,06:00:46,18.389318,18:23:22,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-13,5.98,116.01,UTC+8,28800,6.010488,06:00:38,18.391011,18:23:28,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-14,5.98,116.01,UTC+8,28800,6.008289,06:00:30,18.392835,18:23:34,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-15,5.98,116.01,UTC+8,28800,6.006288,06:00:23,18.394787,18:23:41,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-16,5.98,116.01,UTC+8,28800,6.004485,06:00:16,18.396866,18:23:49,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-17,5.98,116.01,UTC+8,28800,6.002880,06:00:10,18.399069,18:23:57,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-18,5.98,116.01,UTC+8,28800,6.001472,06:00:05,18.401393,18:24:05,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-19,5.98,116.01,UTC+8,28800,6.000260,06:00:01,18.403835,18:24:14,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-20,5.98,116.01,UTC+8,28800,5.999244,05:59:57,18.406394,18:24:23,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-21,5.98,116.01,UTC+8,28800,5.998422,05:59:54,18.409065,18:24:33,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-22,5.98,116.01,UTC+8,28800,5.997793,05:59:52,18.411845,18:24:43,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-23,5.98,116.01,UTC+8,28800,5.997354,05:59:50,18.414731,18:24:53,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-24,5.98,116.01,UTC+8,28800,5.997105,05:59:50,18.417718,18:25:04,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-25,5.98,116.01,UTC+8,28800,5.997043,05:59:49,18.420804,18:25:15,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-26,5.98,116.01,UTC+8,28800,5.997166,05:59:50,18.423983,18:25:26,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-27,5.98,116.01,UTC+8,28800,5.997471,05:59:51,18.427251,18:25:38,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-28,5.98,116.01,UTC+8,28800,5.997956,05:59:53,18.430605,18:25:50,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-29,5.98,116.01,UTC+8,28800,5.998618,05:59:55,18.434039,18:26:03,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-30,5.98,116.01,UTC+8,28800,5.999454,05:59:58,18.437548,18:26:15,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-05-31,5.98,116.01,UTC+8,28800,6.000460,06:00:02,18.441129,18:26:28,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-01,5.98,116.01,UTC+8,28800,6.001634,06:00:06,18.444774,18:26:41,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-02,5.98,116.01,UTC+8,28800,6.002972,06:00:11,18.448480,18:26:55,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-03,5.98,116.01,UTC+8,28800,6.004469,06:00:16,18.452241,18:27:08,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-04,5.98,116.01,UTC+8,28800,6.006122,06:00:22,18.456052,18:27:22,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-05,5.98,116.01,UTC+8,28800,6.007928,06:00:29,18.459907,18:27:36,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-06,5.98,116.01,UTC+8,28800,6.009881,06:00:36,18.463800,18:27:50,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-07,5.98,116.01,UTC+8,28800,6.011977,06:00:43,18.467726,18:28:04,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-08,5.98,116.01,UTC+8,28800,6.014211,06:00:51,18.471678,18:28:18,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-09,5.98,116.01,UTC+8,28800,6.016580,06:01:00,18.475651,18:28:32,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-10,5.98,116.01,UTC+8,28800,6.019077,06:01:09,18.479639,18:28:47,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-11,5.98,116.01,UTC+8,28800,6.021699,06:01:18,18.483636,18:29:01,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-12,5.98,116.01,UTC+8,28800,6.024439,06:01:28,18.487636,18:29:15,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-13,5.98,116.01,UTC+8,28800,6.027293,06:01:38,18.491632,18:29:30,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-14,5.98,116.01,UTC+8,28800,6.030255,06:01:49,18.495618,18:29:44,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-15,5.98,116.01,UTC+8,28800,6.033320,06:02:00,18.499588,18:29:59,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-16,5.98,116.01,UTC+8,28800,6.036482,06:02:11,18.503537,18:30:13,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-17,5.98,116.01,UTC+8,28800,6.039736,06:02:23,18.507457,18:30:27,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-18,5.98,116.01,UTC+8,28800,6.043075,06:02:35,18.511342,18:30:41,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-19,5.98,116.01,UTC+8,28800,6.046494,06:02:47,18.515186,18:30:55,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-20,5.98,116.01,UTC+8,28800,6.049987,06:03:00,18.518983,18:31:08,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-21,5.98,116.01,UTC+8,28800,6.053548,06:03:13,18.522727,18:31:22,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-22,5.98,116.01,UTC+8,28800,6.057170,06:03:26,18.526411,18:31:35,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-23,5.98,116.01,UTC+8,28800,6.060848,06:03:39,18.530029,18:31:48,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-24,5.98,116.01,UTC+8,28800,6.064575,06:03:52,18.533576,18:32:01,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-25,5.98,116.01,UTC+8,28800,6.068345,06:04:06,18.537045,18:32:13,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-26,5.98,116.01,UTC+8,28800,6.072153,06:04:20,18.540429,18:32:26,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-27,5.98,116.01,UTC+8,28800,6.075991,06:04:34,18.543724,18:32:37,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-28,5.98,116.01,UTC+8,28800,6.079853,06:04:47,18.546923,18:32:49,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-29,5.98,116.01,UTC+8,28800,6.083733,06:05:01,18.550021,18:33:00,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-06-30,5.98,116.01,UTC+8,28800,6.087625,06:05:15,18.553011,18:33:11,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-01,5.98,116.01,UTC+8,28800,6.091522,06:05:29,18.555889,18:33:21,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-02,5.98,116.01,UTC+8,28800,6.095418,06:05:44,18.558648,18:33:31,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-03,5.98,116.01,UTC+8,28800,6.099307,06:05:58,18.561284,18:33:41,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-04,5.98,116.01,UTC+8,28800,6.103183,06:06:11,18.563791,18:33:50,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-05,5.98,116.01,UTC+8,28800,6.107039,06:06:25,18.566164,18:33:58,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-06,5.98,116.01,UTC+8,28800,6.110870,06:06:39,18.568398,18:34:06,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-07,5.98,116.01,UTC+8,28800,6.114669,06:06:53,18.570487,18:34:14,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-08,5.98,116.01,UTC+8,28800,6.118430,06:07:06,18.572428,18:34:21,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-09,5.98,116.01,UTC+8,28800,6.122148,06:07:20,18.574216,18:34:27,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-10,5.98,116.01,UTC+8,28800,6.125816,06:07:33,18.575846,18:34:33,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-11,5.98,116.01,UTC+8,28800,6.129429,06:07:46,18.577314,18:34:38,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-12,5.98,116.01,UTC+8,28800,6.132981,06:07:59,18.578616,18:34:43,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-13,5.98,116.01,UTC+8,28800,6.136466,06:08:11,18.579748,18:34:47,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-14,5.98,116.01,UTC+8,28800,6.139880,06:08:24,18.580706,18:34:51,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-15,5.98,116.01,UTC+8,28800,6.143217,06:08:36,18.581486,18:34:53,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-16,5.98,116.01,UTC+8,28800,6.146472,06:08:47,18.582085,18:34:56,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-17,5.98,116.01,UTC+8,28800,6.149639,06:08:59,18.582500,18:34:57,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-18,5.98,116.01,UTC+8,28800,6.152715,06:09:10,18.582728,18:34:58,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-19,5.98,116.01,UTC+8,28800,6.155693,06:09:20,18.582765,18:34:58,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-20,5.98,116.01,UTC+8,28800,6.158571,06:09:31,18.582610,18:34:57,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-21,5.98,116.01,UTC+8,28800,6.161343,06:09:41,18.582259,18:34:56,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-22,5.98,116.01,UTC+8,28800,6.164004,06:09:50,18.581710,18:34:54,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-23,5.98,116.01,UTC+8,28800,6.166552,06:10:00,18.580962,18:34:51,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-24,5.98,116.01,UTC+8,28800,6.168983,06:10:08,18.580011,18:34:48,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-25,5.98,116.01,UTC+8,28800,6.171292,06:10:17,18.578857,18:34:44,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-26,5.98,116.01,UTC+8,28800,6.173476,06:10:25,18.577499,18:34:39,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-27,5.98,116.01,UTC+8,28800,6.175532,06:10:32,18.575934,18:34:33,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-28,5.98,116.01,UTC+8,28800,6.177457,06:10:39,18.574161,18:34:27,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-29,5.98,116.01,UTC+8,28800,6.179248,06:10:45,18.572181,18:34:20,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-30,5.98,116.01,UTC+8,28800,6.180902,06:10:51,18.569992,18:34:12,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-07-31,5.98,116.01,UTC+8,28800,6.182418,06:10:57,18.567593,18:34:03,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-01,5.98,116.01,UTC+8,28800,6.183792,06:11:02,18.564985,18:33:54,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-02,5.98,116.01,UTC+8,28800,6.185024,06:11:06,18.562168,18:33:44,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-03,5.98,116.01,UTC+8,28800,6.186111,06:11:10,18.559142,18:33:33,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-04,5.98,116.01,UTC+8,28800,6.187051,06:11:13,18.555906,18:33:21,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-05,5.98,116.01,UTC+8,28800,6.187844,06:11:16,18.552463,18:33:09,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-06,5.98,116.01,UTC+8,28800,6.188489,06:11:19,18.548812,18:32:56,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-07,5.98,116.01,UTC+8,28800,6.188985,06:11:20,18.544956,18:32:42,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-08,5.98,116.01,UTC+8,28800,6.189330,06:11:22,18.540894,18:32:27,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-09,5.98,116.01,UTC+8,28800,6.189526,06:11:22,18.536629,18:32:12,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-10,5.98,116.01,UTC+8,28800,6.189571,06:11:22,18.532163,18:31:56,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-11,5.98,116.01,UTC+8,28800,6.189467,06:11:22,18.527497,18:31:39,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-12,5.98,116.01,UTC+8,28800,6.189213,06:11:21,18.522633,18:31:21,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-13,5.98,116.01,UTC+8,28800,6.188810,06:11:20,18.517574,18:31:03,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-14,5.98,116.01,UTC+8,28800,6.188259,06:11:18,18.512323,18:30:44,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-15,5.98,116.01,UTC+8,28800,6.187561,06:11:15,18.506882,18:30:25,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-16,5.98,116.01,UTC+8,28800,6.186718,06:11:12,18.501255,18:30:05,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-17,5.98,116.01,UTC+8,28800,6.185731,06:11:09,18.495444,18:29:44,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-18,5.98,116.01,UTC+8,28800,6.184602,06:11:05,18.489453,18:29:22,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-19,5.98,116.01,UTC+8,28800,6.183333,06:11:00,18.483285,18:29:00,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
2022-08-20,5.98,116.01,UTC+8,28800,6.181926,06:10:55,18.476944,18:28:37,90.833,Y,Y,solar-v1,3b7dc371ebe5931b3336f9982c5806a06a515dc2032569f5da7720470c1ec36c,solar-spec-v1
